Transactionid,Start,End,Latency,Iteration
0xdf6d98bed91e27cef2d0889fce4bba228b9c13239ff1532608184b5ecc2eaddc,1594748952,1594748953,1,1
0x57b1ef99b12212411e78faf15a370ea694dfab1130b456324a5da820a33973e9,1594748953,1594748953,0,1
0x4f55b3bee6c68a66f6d531a41da6cdaa8920eb9988fcf1a5e295c46efbaf8bf5,1594748952,1594748953,1,1
0xbaafca6f0079e36155be316b5576dd247571f903a32bd560662694678d84799a,1594748952,1594748953,1,1
0x52995daf24fe2806ca7f0d063d2809af987f53ba8be28539d7aebaec9268bec3,1594748951,1594748953,2,1
0xc69aea4cdd9fe46ebb14f2f50dca2a3a84fcbc4887c2a344d6bed8e5968eabc2,1594748953,1594748953,0,1
0xfd7d60c2e5b83c98a55cba5d0f9e7b52c5e7fb4acf067afa8826e542f17e382c,1594748953,1594748953,0,1
0xaf8ef34e03597032e7cb9437e0a2cca0aa2f1078859d738e91d5d15c25217001,1594748952,1594748953,1,1
0xf4cc0f03d7383f2be63fbdf865145aad5e52a9713c11755808947b4b91dd6166,1594748949,1594748953,4,1
0xea82b7d943b16b9dd9c0129c95e730edf9e0363eab25f2b853dfc318bff7c59c,1594748951,1594748953,2,1
0x9fd164040d7027399bde6a88e140a65b3a19b0187d8f09a0539fb77202528528,1594748953,1594748953,0,1
0x8c9b4601a074e5f2fe256fbeb43935f43490f55b5c584492cd1a4a0af073e6c9,1594748952,1594748953,1,1
0x0ef144dfe020b45ce6136a936a7478cb7622fb4fb0599367cf55ca6fdc982a79,1594748953,1594748953,0,1
0x2e081e83d3680d27aa2a1a2d4e8fba45b52803e447cbbb7e7bd36dd80a8a6b03,1594748953,1594748953,0,1
0x71f3a8194659bce180438f0bbbd8a996b4e15e1e94d4284ac33dfc8c333c5a0c,1594748952,1594748953,1,1
0x9ea0a2a82356c545f40fc2145709264085071baf7fcf003b1a2745f7937826fe,1594748953,1594748953,0,1
0x4c0e3bdde9753a4ff6458d6a9916c69c0616a4fb86e4148b6c446f8d8aaa52b7,1594748953,1594748953,0,1
0xf9ae7a0ff90dc7c8e5a28f15112cb24a1727d9b8c5f891d42a332222fba29e90,1594748951,1594748953,2,1
0x3b2ae282107e989a1d107e85b2680a38dbeaa40c939dec6f188d0ec481fd385b,1594748953,1594748953,0,1
0xa30c62107af185fe46aed57033eac7c6b50b58e428ab542adf8ca790af096890,1594748953,1594748953,0,1
0x68263beae7b0099704201051b4f70ae7b21838ebd5ce08ab6db6c60e127681ce,1594748952,1594748953,1,1
0x4c680ffab21b441e0d7669a1b636a39135591f18e799727613d9cd49b2a96698,1594748952,1594748953,1,1
0x9ab7ffd7164d9d795cda5c83b83940bab5ef62248defd6a150be6902d77f291a,1594748953,1594748953,0,1
0x6019c5de4def582ee31ea1e4b5a9fd4a12a36d618a1b53b5926d665b606b7c3e,1594748953,1594748953,0,1
0x7f11fc48b4232b12d718d4d7d8522ae3fef0cafc6f7338698840a8648a3ab14b,1594748953,1594748953,0,1
0x1751b49cc14efdd7d387cfd2f6ed5e89727973400435386b8f268d87a1555011,1594748953,1594748953,0,1
0xcf062e6053dfcdb28b6786b312581f57d119c9c750840868303d2ec1b488d356,1594748952,1594748953,1,1
0x38085cb69b93a7e2c231b73ca7661b8ca4f9969e4f434556f1f270a52c4a0368,1594748953,1594748953,0,1
0x3d3b2960ef4808e37438c7347be91f1e48f4113b978029cb07162f5c8318815e,1594748952,1594748953,1,1
0xb4a9baa1aa1f397d3c7ed13127440a10cfbcd9f17f16d1df56d15824cf893dba,1594748952,1594748953,1,1
0x8a8e4b661164aa535a309f246dd0b58864801eeef9d46080d7a7f9b2ff0c34d6,1594748953,1594748953,0,1
0x51949d155a0dae7904ea32738a1fcbc662b58924b722886cd453b3be918143fd,1594748953,1594748953,0,1
0x4d35fc0424152be92acfc0a19bb95178bc97a310874c646a573dc36e74f64c63,1594748953,1594748953,0,1
0x70d85451d8941e6ee5f0a8214ef1dacd803bf3cb71a48025f4bff9dfdc84d418,1594748951,1594748953,2,1
0xf34345b003eb3657b6cb7cbb8150801d6780db6564676c39b9cf29f05a7a143b,1594748952,1594748953,1,1
0x3eb73fcc1667d79639aef468d649e7976c19d11161813bc2e6649f2ec382b1d7,1594748953,1594748954,1,1
0xd36de29c431d956571cb4107af2869193962caab04b1d56b3584eb8578d0dc47,1594748953,1594748954,1,1
0x3658f269470dbee89fbcc5ab55aff33a6c24cd2b97d146655ce6959a7bad924d,1594748951,1594748954,3,1
0x57b83cf54de7aacd15c285733b970677531fc700b565977164bc4669f3def815,1594748951,1594748954,3,1
0x983e4a7b5dedaa101e93f921820dd91a044f6442316c2f8612c9ab3c62c67bfc,1594748953,1594748954,1,1
0x0d6bdf94294d9ecea0c0d8dad3075763e18ac789ad22894e3093acc785192695,1594748952,1594748954,2,1
0xfe92373564de56ca255c37005de67fd2d4c9b63c3c6805481650c7068e8ac3b0,1594748953,1594748954,1,1
0x6f8111fa7130e5152ed670487f41e47ecee064548327911fa4f6101be2f85965,1594748953,1594748954,1,1
0x2232b27b5128f87a7eed0fa72a93e88541d5356a55125cb87fe312ae7a458fda,1594748953,1594748954,1,1
0xb1851cd243e368ab3052fcc1efccc3b05719aeb2f09bf21fabc379c16ee53c9c,1594748952,1594748954,2,1
0x3b6b818368dc7471ee0b61fbddadb00486758fcdd824d4a63267bf8bf25c1dde,1594748952,1594748954,2,1
0x60957d72ca247d8d80883ea4a17f59c2c70686e324a5bf6ee7ac3b14a15d97d2,1594748953,1594748954,1,1
0x1b982eb6c2b182d2c261266b6e5158515b4c81d56a12d3c5f90b956a653caec2,1594748953,1594748954,1,1
0x85f0b4b1f881e5885d9f2032a8495dd0cb8419dfdd716404434ecd7276c062ce,1594748953,1594748954,1,1
0xbc3628d0d9c2f78eafab4cddb4c1961dc2ce392c5f76849e295f4c5f17830bb2,1594748953,1594748954,1,1
0x38dcb347d723fbdb292210ecc3e274b5ecef320dcdd5949302f6027a280d1e1f,1594748953,1594748954,1,1
0x96ebffa7d1bbb853230e3636699bd27ee03b43ec53a99906c3e70d1bb465ce23,1594748950,1594748954,4,1
0x4ce7880a1004ff943f3374e885c767ac51b73f85204f357628227869ab6e33fa,1594748953,1594748954,1,1
0xd2f006467ef36f4fcd3ee88a22dabbc3554bdaffb9aee99f489cbb9c0909ad06,1594748953,1594748954,1,1
0x79d9bb35a8e914ca339c08362f1b4cd44170e1e92b0c540b907fb92d00e021e7,1594748953,1594748954,1,1
0xa2a750b30ccb484a835d14e5c199b033fe4eef449290285c62a90f9b850ad57e,1594748954,1594748954,0,1
0xb23f6f458f4b2935aa267665c5e52cb06f2e3b5e10d5b43aeb141574d0bae05c,1594748952,1594748954,2,1
0x3caea3564e1e1abdf9ceea8afd4d73fded7ad13c3d6ab92d8b0ce2755ee2b0af,1594748954,1594748954,0,1
0x73048473b5a8c0890445d59cfb6fb75b97cd11d98427ee45e3e9ad05f9daa697,1594748952,1594748954,2,1
0x3d2317fa20df8a8a78e2d2d025f9a95e91abb10886e3f04ef4de77342d9ccf9c,1594748950,1594748954,4,1
0xb17e4af543cb584f003fdc645c518eabfcae1a1281ec7e6defe7f0accb5a6d2b,1594748953,1594748954,1,1
0x0ea62c1b8a46c0c15baf069e97a2569f5574aba66af1f837e6dbdbf8fd6251ab,1594748952,1594748954,2,1
0xaefe5a24084f4b07f271746eb0bf71620f4598e825397a0e573347b09c5c5955,1594748953,1594748954,1,1
0x477f50ec13527c6e16ec99d2e6458f91a9567ad0224c189eac6778b2b2c04301,1594748953,1594748954,1,1
0x589c42db7397350b9e8bee3c64d6cf9a56ed38e2d9e38253014d1dd40025612b,1594748953,1594748954,1,1
0x8eb692f156b61482cce2ee8d9a4d92e9b1e32b558fb5a2e463f6c3b1e9941110,1594748953,1594748954,1,1
0x0d9dfdce3909f9af5334713c3618454b16710c09d7229196b230c99235832bb8,1594748951,1594748954,3,1
0x1da362d0514b93a87a1a78c9f670d29b4114164dcaae28c04700420b760d7288,1594748953,1594748954,1,1
0x6a7699762d7d047a33e78f8c69f517626e3c63f648e1f4a8c8e94341f9875d70,1594748954,1594748954,0,1
0xa3f65ae8307666cf3d40a62b954b67eb4ed5f43904e87e308a4a35f06ab72e2e,1594748953,1594748954,1,1
0x3335aa312eba79edfe938c002d1f5202e0601b728d453891118e7c961f88c186,1594748953,1594748954,1,1
0xb5dfb413603e2c542ff4022450cb6c28c2a38dbbdb9f91c7f44b953f196ad544,1594748954,1594748954,0,1
0x6b87d707838f5b9e702a097583d8db76376578b0208400497746f00ef63a46f7,1594748953,1594748954,1,1
0x4fefc386b1f62b6af219498d0541dae0125abe6e1b694992722b7caef2713085,1594748953,1594748954,1,1
0x8e76ca9d8240743c666f33e8ada5acec3ecb34e0846406e8828279e4ab608950,1594748953,1594748954,1,1
0x1b59be2d3329cc56d03d54b9a3a09890193c90ce8c9b66877b188a1ef87322f4,1594748954,1594748954,0,1
0x3b78669f0de237a95477aaed256869bff48711973b661caebb78b99c1700dfee,1594748954,1594748954,0,1
0xabb31ed5c3892bc849799d4f999108190fcfd39e725492bacc187fb55b459cdb,1594748953,1594748954,1,1
0xd478a2b4935c094a65fc85471ff5d331940cca672600aae358e1e2243756e0b6,1594748953,1594748954,1,1
0x0c0a649ae379c2783f2ad677c18dc573c817c374de8bba4eb31cb60241049f70,1594748953,1594748954,1,1
0x5d51fa4dae0ae2b8cf8b59f8c5e370270f0834b95e7ed5819ac6d8ae84844c4e,1594748952,1594748954,2,1
0xd052ff655b6ed663656a49fa1fed1e1db630e50fec2ceb55f4846fa24c5b65c1,1594748953,1594748954,1,1
0x339766bf71686bf79d9850bc932328a26041a309093a9520cbdbf962b14532aa,1594748952,1594748954,2,1
0x70bf5a50f8a85643eb943bf01b32e6d263eca650f1bbdf7418c1ce246c5ed341,1594748952,1594748954,2,1
0xba1b16b94b10df91f9440b8f3cddfaac6e4a61a934a3912d2fb4e1bafc435464,1594748953,1594748954,1,1
0x57158a17fcf036dca1675e40a3726b1958f2076ecd945fff00c355e66847c52f,1594748954,1594748954,0,1
0xbc3f2b86c15163921ca68022ad073c0aae286c4f58d843cd426fd13c912cd6b0,1594748954,1594748954,0,1
0x15b7a5c4d61354a9671dae69da8c466c118117e96ef837a1a7097dfd07b5ba80,1594748952,1594748954,2,1
0x78d72a92d6667ecef419029ac4bec6c0cd2bc92b2517c65e3a663859d9f5116b,1594748951,1594748954,3,1
0x88e4e890e88d2e27c42bf5680e8f3d83b176786e05ccaf886229f3c2451659e0,1594748954,1594748954,0,1
0x7c53081231fd9063d996165b2ad9cbcf6539fea10ede986b81f1b714e46775e7,1594748951,1594748954,3,1
0x87bdbc1b7dd85f7a3161e27b3f9d2d6c70db53749115a6733d9dcca8466ffb3d,1594748954,1594748954,0,1
0xdfd29a0c8db017e54192711a08abfd0b39e9c9f91c03bed3777ff0a23f46df9d,1594748952,1594748954,2,1
0x1c815b1971cbce8467991dab06bb4d0449910353e485e996452c2b3a7dbed56a,1594748954,1594748954,0,1
0x9913bbb6b3626fda36eb90e6ab100145e6db8210299545fa1b413f9db8ffe125,1594748953,1594748954,1,1
0x4f8e959999baa95bf2186ae6fff3a45affce32a8dc0c8ecb4acab6968d7ba663,1594748953,1594748954,1,1
0xb0998d2f20e1af76acb533626fe2aa6eca4c25837d00bece3b3ae24b9cd3e47e,1594748953,1594748954,1,1
0x13b502e069bab47ee667d7610fd7ca58ea0b88e016f5add4d979317ec8dc4046,1594748953,1594748954,1,1
0x9e2246bfae8215f497c3536a0221657c4822179ab3e05fc8c70b9bd0053fed2c,1594748952,1594748954,2,1
0xc9519454cb212d8f3c3fe2c74a5deaa30e72b4224cfa51bcd45c0d573842ce82,1594748954,1594748954,0,1
0xe80c22a6dc6d4457f04710d8f27b63b25c493b1abcdc0e215eb25496616f827d,1594748952,1594748954,2,1
0x11d892916ee7950b5310010c3159aa13a55bead15606e2e977833969ddde973d,1594748952,1594748954,2,1
0xbbd98276f6782b06b933de610ce8f2a5de686d21ec43989fcd1a3c87c408da2a,1594748954,1594748954,0,1
0xd58474fb8a65692c85e4b27d6431a5f067b7b99c5d22870f6ff3d775071a11af,1594748953,1594748954,1,1
0xfba30d7a8260bcf89306f9f876048c08834bded3e8969625d1b9b8238a7221e3,1594748952,1594748954,2,1
0xfcd6078718dd7dff97abebda76a8e8b74063c32be28878319d58d9d2a22410d1,1594748953,1594748954,1,1
0x7b4e47fc93f8a02045219a9b09e91ab5cd70033a6ca8556d71749500ef304d44,1594748954,1594748954,0,1
0x0ce4f57b7afadccd714f9e177fe5529bf14375ea6531970a0731fbbc51f289e6,1594748953,1594748954,1,1
0xc19d4d5ca9885ea2510780f149bceb45e061986a7302e6441b9fd039e37e4674,1594748954,1594748954,0,1
0xb5fa1556f54623ea7f723a572195399c24e9131809e192bf5ba47058a2f6deae,1594748954,1594748954,0,1
0x7ea498bc9f840c340994e73239e1b6237e75b27e2f4e29c61f02089992cb9337,1594748953,1594748954,1,1
0x260e2bd22ac3e654b48160747446458cef1bcf5375a58fa240b7589cdcaeb54f,1594748952,1594748954,2,1
0x69c7f68b38c9177a1bb3052845fdc6c250601bd7465b21177356aa420b8ae858,1594748954,1594748954,0,1
0x73a79abfaaa5ab2782114911d516c97f0e5e3172409a2788ea41791c38c92c67,1594748952,1594748954,2,1
0x1d2b08d8227c4f83e533f1fb1e60e51ca7fd52a9eb1c5ef0fa8b4f5240c4565e,1594748953,1594748954,1,1
0x77299eaabd24c40448f22e906c6e92890898a4ba9818967463603852930d68a9,1594748954,1594748954,0,1
0x5e8af2cbfdb008d07ef87a0a00095753eeef8a71dd787a7fd977d26d79ecf666,1594748954,1594748954,0,1
0x0c8a8431832089854d86f240700866688fe514f6c3f02b0c9882f0f2ff17d5e3,1594748953,1594748954,1,1
0x088c5431e8549a04eb18c3a99a1f8fba54ddb035afc013a0f24a8ff3a0792dab,1594748953,1594748954,1,1
0xe50aa50198c09f2a6f68238f8059d2ca96aeb1065727dbb326db7cf63ac32e47,1594748953,1594748954,1,1
0xfcac3383222365b15ee714b4de25853763c4199b18815d235be754be71d60043,1594748954,1594748954,0,1
0x5706e8aa02f8930c1b251929031b093f944f315d597690a928fff31a25a452f4,1594748954,1594748954,0,1
0x87bc20ca7e5a2da4180f1781699ef4a56158e218e3cd2f3d36bdcd13d9baae6b,1594748953,1594748954,1,1
0x431f44c6f0edbac31d3ed0873272a5b34a2353ddac98705260ab6b15425ea578,1594748954,1594748954,0,1
0xa3d13486ba1fbb7497982fcfe712dfde82feb3f3cb23a0b9079e1fc3f3125368,1594748953,1594748954,1,1
0x8f6e8a7c7c8af4dfbc067bb1b09405cfb955f6a5b70b7ec3b511e1992c012340,1594748954,1594748954,0,1
0x539d68145fda09786713c5f4b32b42c82bf527299f9fd83dde43b22936430074,1594748952,1594748954,2,1
0xf6681e94a9f47b087d1361fb69c745d8c241aea5f97a7bb30e515533ae83ac41,1594748952,1594748954,2,1
0xf266ced192db74c03bf1edffe1ae789ac27541c5f48206d89761c81a200c7537,1594748953,1594748954,1,1
0x27153673c1c37c96f7b1d698aceade9960bbb0d3ba27ffff20578529e76c4326,1594748954,1594748955,1,1
0x47755d23047143bc1950d27abd7002bbba26e02779d266e1c65a512ce74ad188,1594748954,1594748955,1,1
0xf2e4cfedbc0de533ef15808b36c6f83ea48fa66d6b0def6bcb020f9ad336eb2d,1594748954,1594748955,1,1
0xd3af9ec73d02576492fc31ab2e032b0f50e3a1d86be57171180c79e335b76a44,1594748954,1594748955,1,1
0xdf215774cc393b7e797cf4d279eb475c527083bf90c7524c14f359698ae5f8bc,1594748953,1594748955,2,1
0x38b134c1ae209bdb5e23bf490e3e9687861320630dcc84d14f95c633b0705772,1594748954,1594748955,1,1
0x01b1da7d7002a0168e8ed28690b24b408a1ae98acd911286a26c67089f2c3524,1594748954,1594748955,1,1
0xc07c96dc3c336a671696b39514608d085d14dac53c0262938beca6031f43f59a,1594748953,1594748955,2,1
0xbae1a4b51ed3a7118b56f23d60eaf4fc46a05a972a037b0b650b894d3704aca4,1594748954,1594748955,1,1
0x4df38b4a52be7d6a5ded7c9ccc850a8a8cca19589f2a45b0def0cbd993df9c40,1594748954,1594748955,1,1
0x73c0dca7cfacd5ff5368083b63b5f42802de997277adfe8abb954d1960f7a21a,1594748952,1594748955,3,1
0x3d397e11c0b8504e11a9ac5efc5191ef7949288eb22c73f790217f0e5d8e5980,1594748953,1594748955,2,1
0xa1ba002f32bc25713796fcec14114da10e3644c3b0a34a9330d33f1f8ce0ee5c,1594748954,1594748955,1,1
0xbfef8309191b99262ccf8dd35ac3af2a639afad3ca92547c121c3b978c18e0bb,1594748953,1594748955,2,1
0xbc71d84ef048682390269164708cf814d74d8b012b3a704db28723d41bd4b55e,1594748954,1594748955,1,1
0x22c4e2b9397e6a0a12933fe5ea57ee7a96744551a998953f149cae0538d6c5b5,1594748954,1594748955,1,1
0x7f7571e4633b372d399c33d213620a499d381588abcc28e04f6c3ebe78a2a158,1594748954,1594748955,1,1
0xd1bd0d9d22d69474767a0b4bc5d9d6f3d9066029ce5066e4f0cc5fb013949194,1594748954,1594748955,1,1
0x90ad25b2f486ee0d8e561a5edf457d116eaf1a2db00de80e8dcf1d72e6c46c54,1594748950,1594748955,5,1
0x0e943e684241555e1b1fd5db13912d73526eeb772007f59aafd54cce8cba354a,1594748954,1594748955,1,1
0x403f9c232809d95a8e2c161fd1fa458534db1d2d216a42f408128f8bd216e7eb,1594748955,1594748955,0,1
0x6531b1c15175327fd73ba192dd542b2616cde60438eb284824f6107672f1018b,1594748955,1594748955,0,1
0x787cd33c77e146be3a1e0a9cf99f15844001921c7493deec9d3788832e464d0f,1594748954,1594748955,1,1
0xf617a076f1307f52606adf37c993f7312ec30365f6630e01ff9ab07cb17bd587,1594748952,1594748955,3,1
0xe8f2d7ce4291085960e16068ad120d17c7a5bd36f3c06fd6b317e4971916d790,1594748953,1594748955,2,1
0x8cff98e9134b3a58acdd79733615d346380d64215224c58be68123254d9cc05c,1594748954,1594748955,1,1
0xd7ac5374cc21ca1ca8be76970dbaf8b17db5aecb3aa02dac7707cce79932342a,1594748955,1594748955,0,1
0x9fea1a8fc1c78f322dda3bc15148b17b7410043104e14f2cfb858938afc88f77,1594748954,1594748955,1,1
0xacde4a621502a40141a217fe3bdf582e6d96bbc0dafe9904ba6a43556f072583,1594748953,1594748955,2,1
0xaa0898ea9c003dc1628d7a732db494a9c1f6e8efcfa4c52d557a95a52d31f553,1594748955,1594748955,0,1
0xf8dbcf465a3f866a1072ffe55727f1535fc67caa71be67295cb83c38f2b8a0f3,1594748953,1594748955,2,1
0x448334c592a85242f5d224f247fa7b3f856ccb53b9577aec3217f98fb762f100,1594748954,1594748955,1,1
0x7f44f518fbca284595e79990b2244b0be96e4415edeb6d740b233f76212f25b6,1594748952,1594748955,3,1
0x2cf5141b8a233880e60474835aa34d80496b2fc7097e93e154a583863be0fff2,1594748953,1594748955,2,1
0x2ccc6609d58612bf0cda717ba14bc48f048cfa6f92d1c30727aca99a552c6661,1594748952,1594748955,3,1
0x0f6d89f40fa88c2fc111f5989b82f5310779a9b22ea897e54cfe6d3c2b0bb4c6,1594748953,1594748955,2,1
0xeafaf443f37dde3cc2999c9fb9773cee138bba08dd43abce81bcfc878b9f43db,1594748955,1594748955,0,1
0xfd7ed1c926463f0b6b63c3314c3e539c59f00092a22e2b9ba70997e4c902931c,1594748954,1594748955,1,1
0x1dab15b0401a06b5e01cdd5ed0f53ecc66b97dc71934a6977b7cc004fe141ec9,1594748954,1594748955,1,1
0x9ab47e9a461d63ed984e987d5b89ed1f0a9a5d0aee5102c87460d9d3c0886235,1594748952,1594748955,3,1
0xffb8e5037d0ba28a004d2289c27de304bcb4fa82ce075821ed7826139a27ed83,1594748953,1594748955,2,1
0x0111d1b6b182bd1f98672b9bd2cadcd1592a36603c60806ef5ba4cdcc65652f2,1594748951,1594748955,4,1
0x7e86198f8efeb748b062f65f4292b0b71cb2b1a1a141c316ddfb074e4fdadbc6,1594748954,1594748955,1,1
0x1316dd6ea37ae341d169f24ddd2cc6e22b0ba5825fed667985d146c3f3568f7c,1594748954,1594748955,1,1
0x65c3c5e7fa9a2131a94468f5c4db87e12e2ad176015c6a32920e135449146380,1594748952,1594748955,3,1
0xe62fa6f9d59764ec6aeec994f768eda07a137c3acf6213c7d615ef35f775073c,1594748953,1594748955,2,1
0xd6147bdcff09335b0474a62eb899bbfc4987066e0dffaf9be8498d243d85c3b9,1594748954,1594748955,1,1
0xb487c87064bba30f82095c171603ae22118dbb5208d752a1ea84ae3b0d214fc8,1594748954,1594748955,1,1
0x84b7f91fce60f56f2b18ee445547014dfbabbcbc6bb67a6a7ccd11fd435aa59a,1594748955,1594748955,0,1
0x45834aaa92476432d4666b193ce8379f72bba8ee17f787512aa558fd71ab8c7e,1594748955,1594748955,0,1
0x2a85c05d737e3c5b2983bc7e58ee27e127049b0218416834c061b86e57b69c68,1594748954,1594748955,1,1
0x778de666f0f442142858da46a6e1c0c4a8e577a099049b5fe139d36f9ff06023,1594748954,1594748955,1,1
0xe3fb41eabbfde4ff4b4f65fb8b67cabb822952efc42ab9bbc45da3ba906aba9b,1594748954,1594748955,1,1
0x4feed3e29156b067c693cf71ccb58ccc8f8c87d934afdbd673b9a56800ded270,1594748954,1594748955,1,1
0x5cb33afca0a3d1433f2771ffe1768ef24ae835e6f97e6c30ca96ade280ceb28b,1594748954,1594748955,1,1
0xff48f5277a889f954036ff6544e02df725b0bafd6ffd356d34b2ee9663b270e7,1594748955,1594748955,0,1
0xcbef2a3079bac0a60d1354534d6c9f18101b5f594f6385d8f8efb70a585599e4,1594748954,1594748955,1,1
0x6a4cd072a344fd3c235c9eafc3e8962a750acc77d71dcaa5c73d3fa7dbd64dbe,1594748954,1594748955,1,1
0xdb862690bb99bc738d453ef0945ddc04f9dca743f75672b63f80714e1d282277,1594748953,1594748955,2,1
0x0c5d2af30c0d04c06e29d6b64a55649f5b8128026fa2ac899de9c782e4dd4687,1594748954,1594748955,1,1
0x5d2a771d3cdc602ef2593f04395570f2e7c7dc85c0083532465c44ed97c029d2,1594748955,1594748955,0,1
0xf0010b8c2b00dd5746fd39edb9bca9fb5da08ee6bc94167817cc428b231c477e,1594748955,1594748955,0,1
0x4c7dff5ee314f9945fb52294fde4b1eec42cb19f63dfecc704abee5537eecbf3,1594748954,1594748955,1,1
0x041a7b78f1f092ec43a64385a0be6e1bff3c7da06c5fe3584a1b742ef11f6dec,1594748954,1594748955,1,1
0x639a72a14f978f5fc0f731ef78d074a3a004821b5ead16181d42e67f4f5e4871,1594748955,1594748955,0,1
0x2962b0c17fc2020c99e857fe17fe6a839315c01d359de2944d7ac60cf4bb0383,1594748954,1594748955,1,1
0x4d0a7cbf89ad7652d5d628e0ccfe799a9f7a6686bc245e198454eb2b2e0c8883,1594748955,1594748955,0,1
0x936f0961fd9b3accaab5350eddc91840e2958c7b12d9ee64c3eff7e44be1bb10,1594748954,1594748955,1,1
0xf544a85581ce8b4176d6336b85b5b6a5afd7489be2a7d116dad94c7606185faa,1594748954,1594748955,1,1
0x0f1bbda626bd2b3e2f8754ba52fc77b854193a6a4b16acea0e865ff695585d5e,1594748954,1594748955,1,1
0x74c79982f301323bc7cdc50b33a14a45e13cb1fcccaafdfb41c4e7304bdf1145,1594748952,1594748955,3,1
0xc08a1a8251fff992718573821a638634addefb141a9dd54034dc652375963a81,1594748955,1594748955,0,1
0x7d7b26872c2a6b6992af156dcb6f007a47f948e04d61db03103547f642d71d74,1594748955,1594748955,0,1
0xd4a1ff0bceaeeb043350e123260a4df4bb55c44e739133432d4716cc4d8e3458,1594748954,1594748955,1,1
0x9075735b3c8a418807f32528753dff54520358e36180766be42dfce98e630098,1594748955,1594748955,0,1
0x3c54458031e078fa35cebaf43aa7c4115b876e2b3a910000e91a98534768f872,1594748954,1594748955,1,1
0x9efb731ccaefbf1189f5f1c5f8ebb179cb658b3bff818d849125a962a81d2a56,1594748955,1594748955,0,1
0xbbdc6b6522e1688c44c7a98f9634b556c4e080d74f9cfa4a692d8a47801a8595,1594748954,1594748955,1,1
0x5bccec8093eb93a236f53ef2ecdb120e17d9e385f15a48d296db65b12b5a0a48,1594748955,1594748955,0,1
0x4db43242d296f6eb637164f3981a3f6fcf7e25887b19884ebc442ffe9466e2cb,1594748954,1594748955,1,1
0xf46b02f67f46f1172249cd5d352619c53265d5047d5626b7e2a1ec3cbca4d4e1,1594748955,1594748955,0,1
0x0b97a4500e7af7dc25ec67d04ba91a52de22f38a98d383b548a48f945f29981e,1594748955,1594748955,0,1
0x5a64a474f715446ba1f456615ab925e0c13c4683b9e6f9ff5c4a650072032771,1594748955,1594748955,0,1
0x6fcbc6c7161a135be7927c04b809fbae860d9826123bce273071f8f754fe1980,1594748955,1594748955,0,1
0xccc52dca9f7e24f5c9a1ab756d9a03a2b0c4d5591a36147bde27dddd37698bd4,1594748954,1594748955,1,1
0x0369046cd08b1ed6b2a44df6ad44a7caea9b4e58612968d543df4752c19dfbe6,1594748954,1594748955,1,1
0x43b9382741645599059b8a282e4ab0dd4a1810f8ac3cfc0f34787c7abe409317,1594748955,1594748955,0,1
0x9f4c2c9b15bf0e74ab9d3f8e8611baf656f42d2937488a7ff714cf2c5deee7fc,1594748954,1594748955,1,1
0xb62d50d332f4ca7b0752de8f3d9d989bf5d99ebbf4f2ed262486287f5896bd29,1594748955,1594748955,0,1
0x4d1ae6302388328fb2c4064cfaf615230205d868d04c1beae86af5f607cf9924,1594748955,1594748955,0,1
0xb223853fc9b55d223a98303e85cd286b36a2574a67982dcadaea93727e0aa997,1594748955,1594748955,0,1
0x25de60307196810eaf4451311d7417eac072d8810a089c5277527cfb203a2af6,1594748954,1594748955,1,1
0x5ec29cce7f050845c83a0fd3f757c31d9eafe853e46c858cf7f05562423b8b3e,1594748955,1594748955,0,1
0x7822f264f539aecc410e94ade78561cbdbd5d110428153518c5430239815e217,1594748955,1594748955,0,1
0x637f5a2711361c71039403768bac4c8acbfcc25e5c487fbef6ee2d8edd850b93,1594748951,1594748955,4,1
0xb4b1ded680729acb6c27bddf6df8da4c7ed948a1d3454a7e9395e34a47f861bb,1594748955,1594748955,0,1
0x4840c2c84492154fb03ef9787312f9788cfa2622b13f636d01d172247b9cdb11,1594748955,1594748956,1,1
0x5879b365478575af1eee1657cad49ea82e1f4c9550bac973a940e9c9808c5b1e,1594748955,1594748956,1,1
0x42e20e9fb5e2065dd7c55e320fb334596a58ede564fb536693278f3e9fd4ac1a,1594748954,1594748956,2,1
0x6e7a18a1eda70f15193c2ecb87945fee6f837e46bf6b9d55642680cc4f4d584a,1594748955,1594748956,1,1
0x91dbf0132fc8226d8f690d7d4c94b4746ed144c0b06ab1f7cd39402dd49f0417,1594748954,1594748956,2,1
0x28c1cfc6dbda1628f524b72f941711868a7a337b23eb3e4d9bbf3d47950ac6f7,1594748954,1594748956,2,1
0x874009d60c4167bbe8906bd60a8cb4a5c085d117bb26598c7d26056738655a87,1594748954,1594748956,2,1
0x332f2f04ff5736519ed4cf5af4b092f2c9cff973a8f7ce4e7be57f0a6f91b50e,1594748956,1594748956,0,1
0xea7560dfbb1bf3a09eb8d44c0cc2e5ab9914a576fca7783ca4f8fef0cd425714,1594748955,1594748956,1,1
0x8943d5af646b112174a7d9c83fd65c0e3293a2bbaefeb413f515010902416c96,1594748953,1594748956,3,1
0x294e4660d277241cbe6464d033c310b30f8adc587ad3e78f84f52f0281e22cdf,1594748955,1594748956,1,1
0x764d69c6a44f4b93226575129e6fe887c054ba1a9aeaae6974e5a83b663f7dce,1594748954,1594748956,2,1
0x4ddd3c3bc5e0f723888c6c99d2b5c8e848d10b813f09aaa528459db72163c876,1594748954,1594748956,2,1
